ArticleId,Text,Category
654,lennon brands rangers favourites celtic s neil lennon admits rangers could be considered  slight favourites  for the old firm cis cup clash  but insists his side can still win.  lennon concedes rangers are in good form at the moment  but they have failed to beat celtic in their last seven meetings.  rangers are on the up and have been on a good run in recent weeks   he said.  but it s a game we believe we re capable of winning if we play our best   he told the evening times.  all the boys are looking forward to it because they are brilliant games to be involved in.  without playing at the top of our game  we have still been winning matches.  at the minute  we are at the top of the league and still in with a chance of staying in europe  so i don t think it is the crisis people have been trying to make out.  of course  it is a concern when you are losing goals  because we have been notorious for being a team that is hard to beat and keeping clean sheets  but hopefully we are over that wee run.  considering we lost henrik larsson at the end of last season  we have still been scoring a lot of goals  which is pleasing.,sport
1130,fightstar take to the stage charlie simpson took his new band fightstar to the stage on friday night  just hours after officially announcing his departure from pop band busted.  he was greeted by a sell-out crowd at the university of warwick. confirmation of busted s long-rumoured split had come earlier in the day  when simpson held a press conference in london with bandmates matt willis and james bourne. all three band members stressed that the break up was amicable  although bourne admitted he was  devastated  to hear of simpson s departure.  this has been a really difficult decision   19-year-old simpson revealed   i hope the fans will understand.   while simpson declared he would look back with pride on busted s enormous success  his focus turned immediately to fightstar  with friday s press conference coinciding with the start of the band s 13-date tour of the uk. fuelled by this news  all 1 400 tickets to see charlie s first post-busted live appearance - at the university of warwick s student union - sold out rapidly. mike eccleshall  the venue s promotions coordinator  said:  tickets had been selling strongly over the past few days  but sales went mad after the news broke. we had completely sold out by 4pm.   with queues outside the venue long and expectations high  the pressure was on fightstar to impress. although many dedicated fans travelled to the gig from around the country  they faced a tough crowd made up chiefly of students  the average age of the audience far exceeding that of any busted concert. gone were the screaming girls to which simpson had become accustomed. support act brigade  fronted by simpson s brother  played a short set first and were met with general approval. when fightstar eventually took to the stage around 11pm  however  a riotous cheer easily drowned out any hecklers lurking in the crowd.  unfortunately  the band were initially hindered by technical teething problems as simpson s guitar amplifier failed to work. as sound technicians rushed to fix it  other band members did their best to improvise. when they eventually got under way  fightstar s blend of emotionally charged rock was warmly received. far heavier and less commercial than busted s chart-topping pop-punk  the band will undoubtedly appeal to a more mature fan-base. warwick student helen clutterbuck admitted:  i came to check out fightstar because of all the controversy.  i ve never heard them before  but i m pretty impressed.  less impressed were fellow students ryan crabbe and gordon rennie  who observed   with fightstar  charlie has clearly progressed from busted s sound  but they re still not very inspiring.  fightstar played for around 45 minutes  showcasing material from their forthcoming ep called they liked you better when you were dead  due for release in february.,entertainment
311,mps issued with blackberry threat mps will be thrown out of the commons if they use blackberries in the chamber speaker michael martin has ruled.  the £200 handheld computers can be used as a phone  pager or to send e-mails. the devices gained new prominence this week after alastair campbell used his to accidentally send an expletive-laden message to a newsnight journalist. mr martin revealed some mps had been using their blackberries during debates and he also cautioned members against using hidden earpieces.  the use of electronic devices in the commons chamber has long been frowned on. the sound of a mobile phone or a pager can result in a strong rebuke from either the speaker or his deputies. the speaker chairs debates in the commons and is charged with ensuring order in the chamber and enforcing rules and conventions of the house. he or she is always an mp chosen by colleagues who  once nominated  gives up all party political allegiances.,politics
1355,tories attack burglar  u-turns  tory leader michael howard has accused tony blair of performing u-turns over rules on using force against burglars.  the government has ruled out amending the present law  which allows  reasonable force  in self defence. mr howard branded the decision unacceptable  saying:  it is not householders who should be frightened  it s the burglars.  home secretary charles clarke said ministers had kept to their pledge to review the law.  metropolitan police commissioner sir john stevens last month backed a tory attempt to change the law so only householders using  grossly disproportionate  force could be prosecuted. the pressure prompted the prime minister to say the police and crown prosecution service would be consulted as part of a review of the law. he told mps:  if we get the right response from those people  we will  of course  support a change in the law.  instead  the government has decided no change is needed but there will be a publicity campaign so people are clear they are entitled to defend themselves. on thursday  mr howard told bbc radio 4 s today programme mr blair had initially refused the law change  then had come round to the idea and was now backtracking again. he said:  we ve had three policy positions in three months and two u-turns.  it s not surprising gordon brown told him:  there s nothing you could say to me now that i could ever believe.    mr howard said the  grossly disproportionate  test matched the hurdle ministers had introduced for civil cases where burglars where claimed compensation from householders. the issue entered the public spotlight when norfolk farmer tony martin was jailed for shooting dead a 16-year-old burglar in 1999 as he ran away from the farm. but the home secretary said mr howard was wrong to say the law was biased in favour of burglars. the barrister who had represented mr martin had said the rules were  weighted overwhelmingly  in favour of the householder  said mr clarke. he said:  the problem is there has not been enough understanding of it - that was the point sir john stevens was making and the prime minister was making.  the new guidance would help ensure clarity on the issue  added mr clarke. the director of public prosecutions  ken macdonald  says only 11 householders or occupiers of business premises have been prosecuted in the last 15 years. those cases included a warehouse manager who had waited for a burglar  tied him up  beat him and set him alight  he said. tory mp patrick mercer s private member s bill to change the law received a first reading in parliament on wednesday and goes to a full debate next month.,politics
192,the  ticking budget  facing the us the budget proposals laid out by the administration of us president george w bush are highly controversial. the washington-based economic policy institute  which tends to be critical of the president  looks at possible fault lines. us politicians and citizens of all political persuasions are in for a dose of shock therapy. without major changes in current policies and political prejudices  the federal budget simply cannot hold together. news coverage of the bush budget will be dominated by debates about spending cuts  but the fact is these will be large cuts in small programs. from the standpoint of the big fiscal trends  the cuts are gratuitous and the big budget train wreck is yet to come. under direct threat will be the federal government s ability to make good on its debts to the social security trust fund. as soon as 2018  the fund will begin to require some cash returns on its bond holdings in order to finance all promised benefits.  the trigger for the coming shock will be rising federal debt  which will grow in 10 years  by conservative estimates  to more than half the nation s total annual output.  this upward trend will force increased borrowing by the federal government  putting upward pressure on interest rates faced by consumers and business. even now  a growing share of us borrowing is from abroad. the us government cannot finance its operations without heavy borrowing from the central banks of japan and china  among other nations. this does not bode well for us influence in the world. the decline of the dollar is a warning sign that current economic trends cannot continue. the dollar is already sinking. before too long  credit markets are likely to react  and interest rates will creep upwards. that will be the shock.  interest-sensitive industries will feel pain immediately - sectors such as housing  automobiles  other consumer durables  agriculture  and small business. some will recall the news footage of angry farmers driving their heavy equipment around the us capitol in the late 1970s. there will be no need for constitutional amendments to balance the budget. the public outcry will force congress to act. whether it will act wisely is another matter. how did this happen   by definition  the deficit means too little revenue and too much spending - but this neutral description doesn t adequately capture the current situation. federal revenues are at 1950s levels  while spending remains where it has been in recent decades - much higher. in addition  the united states has two significant military missions. the bush administration s chosen remedy is the least feasible one. reducing domestic spending  or eliminating  waste  fraud and abuse  is toothless because this slice of the budget is too small to solve the problem. indeed  if congress were rash enough to balance the budget in this way  there would hardly be any such spending left. law enforcement  space exploration  environmental clean-up  economic development  the small business administration  housing  veterans  benefits  aid to state and local governments would all but disappear. it s fantasy to think these routine government functions could be slashed. the biggest spending growth areas are defence (including homeland security)  and health care for the elderly and the poor. to some extent  increases in these areas are inevitable. the us population is aging  and the nation does face genuine threats in the world. but serious savings can only be found where the big money is. savings in health care spending that do not come at the expense of health can only be achieved with wholesale reform of the entire system  public and private. brute force budget cuts or spending caps would ill-serve the nation s elderly and indigent.  on the revenue side  the lion s share of revenue lost to tax cuts enacted since 2000 will have to be replaced.  some rearranging could hold many people harmless and focus most of the pain on those with relatively high incomes. finally  blind allegiance to a balanced budget will have to be abandoned. there is no good reason to fixate on it  anyway. moderate deficits and slowly rising federal debt can be sustained indefinitely. borrowing for investments in education and infrastructure that pay off in future years makes sense. the sooner we face that reality  the sooner workable reforms can be pursued. first on the list should be tax reform to raise revenue  simplify the tax code  and restore some fairness eroded by the bush tax cuts. second should be a dispassionate re-evaluation of the huge increase in defence spending over the past three years  much of it unrelated to afghanistan  iraq  or terrorism. third must be the start of a serious debate on large-scale health care reform. one thing is certain - destroying the budget in order to save it is not going to equip the us economy and government for the challenges of this new century.,business
697,yahoo moves into desktop search internet giant yahoo has launched software to allow people to search e-mail and other files on their pcs.  the firm is following in the footsteps of microsoft  google and ask jeeves  which have offered similar services. search has become a lucrative and hotly-contested area of expansion for net firms  looking to extend loyalty beyond the web. with hard drives providing bigger storage  users could need more help to locate important files  such as photos.  the desktop search technology has been licensed from a us-based firm x1 technologies. it is designed to work alongside microsoft s outlook and outlook express e-mail programs. searching e-mail effectively is becoming increasingly important  especially as the amount of spam increases. according to research from message analysts the radicati group  up to 45% of businesses  critical information is stored in e-mail and attachments. yahoo s software can also work separately on the desktop  searching for music  photos and other files. users can search under a variety of criteria  including file name  size  date and time. it doesn t yet incorporate web searching  although yahoo has promised that future versions will allow users to search both web-based and desktop data.  we are all getting more and more files on our desktop but the real commercial opportunity lies with linking this through to web content   said julian smith  an analyst with research firm jupiter.  it is all about extending the idea of search and getting a closer relationship with consumers by organising not just how they search on the internet but the files on your computer as well   he said. search engines are often the first port of call for users when they go onto the web. the new foray into desktop search has rung alarm bells for human rights groups  concerned about the implications to privacy. and not everyone is impressed with the functionality of such services. alexander linden  vice president of emerging technologies at analyst firm gartner downloaded the google product but has since removed it.  it was just not very interesting   he said. he believes the rush to enter the desktop business is just a way of keeping up with rivals.  desktop search is just one of many features people would like but i m suspicious of its usefulness   he said. more useful would be tools that can combine internet  intranet and desktop search alongside improvements to key word searching  he said.,tech
1062,t in the park sells out in days tickets for scotland s biggest music festival have sold out in record time  five months before the event is held.  the 12th annual t in the park festival  which takes place at balado near kinross in july  sold out just four days after the line-up was announced. green day  the foo fighters and keane are among the acts that had already been lined up to appear at the event. however  the organisers have revealed scots favourites travis as well as soulman james brown will also appear.  last year tickets sold out 10 weeks before the festival but organisers confirmed that all 130 000 for the two-day event had been sold. geoff ellis  ceo of festival organisers big day out ltd  said this year s event promises to be the best yet.  after last year s sell-out  we did think this year s event would sell slightly earlier  however this is way beyond our expectations   mr ellis said.   we are extremely proud that fans are so excited about t in the park that they have made absolutely sure that their place at balado is booked for 2005  and we will deliver one of the greatest events yet for them in july.  more than 120 acts will play on eight stages over the weekend of 9 and 10 july. brit award winners keane and the streets are among the main attractions  while the killers and dance act the prodigy are also on the bill. both green day and the foo fighters last played at the festival in 2002  the same year oasis and basement jaxx were among the headline acts.,entertainment
2078,holmes starts 2005 with gb events kelly holmes will start 2005 with a series of races in britain.  holmes will make her first track appearance on home soil since winning double olympic gold in january s norwich union international in glasgow. she will also run in the grand prix in birmingham in february and may defend her indoor aaa 800m title in sheffield earlier that month.  i am still competitive and still want to win   she said.  i m an athlete and i can t wait to get back on the track.  she added:  these events are also a great opportunity to thank the british public for the enormous levels of support they have given me from the moment i stepped off that plane from greece.  the glasgow meeting will see holmes compete over 1500m in a five-way match against sweden  france  russia and italy.,sport
1687,police praise  courageous  ozzy rock star ozzy osbourne has been praised by police for  very courageously  tackling a burglar who stole jewellery from his house.  the singer grabbed an intruder who then jumped 30ft (10m) from a first floor window as the star gave chase at his buckinghamshire home on monday.  i acted on impulse   osbourne said.  in hindsight  it could have been a lot worse. it could ve got really ugly.  a £100 000 reward has been offered for information leading to a conviction. his wife sharon  who called the police  said her wedding rings were taken from her bedside table as she slept.  the heavy metal star said he could have met the same fate as late beatle george harrison  who was repeatedly stabbed in a break-in in 1999.  i could have been badly injured or shot or anything   osbourne said.  i just thank god that no-one got injured.  he added he was glad the intruders were not hurt.  i wouldn t want anyone to get injured.  the singer did not want to talk in detail about his actions but when asked whether he would do the same again replied:  is the pope a catholic   the incident happened at 0400 gmt on monday in chalfont st peter. detective inspector paul miller of thames valley police said it appeared a man used a ladder to get into the house through a first floor bedroom window.  whilst selecting items of jewellery  the burglar was disturbed by ozzy who very courageously tackled this burglar and pursued him from the house   he said. ozzy said he was  just coming to grips  with what had happened and his opinion of the uk had been lowered after 12 relatively trouble-free years in the us.   we lived in los angeles where people get shot every day and have been trailed by lots of different stalkers - and yet we come back to england and i m very disappointed.  at a press conference on tuesday  sharon osbourne gave details of nine stolen items. they included a diamond wedding ring and two handmade wedding bands ozzy gave her when they renewed their vows two years ago. she said she wished she had worn them at night.  i always take them off and put them beside my bed and that s where they were  right beside me on my bedside table.  also taken were a pearl necklace and a sapphire bought as an investment for their daughters described by sharon as  one of the only 24-carat sapphires that is absolutely pure .  a daisy chain necklace that was a 20th anniversary present and a franck muller watch sharon said was one of only 10 made were also stolen. she expressed her anger at the person who  hasn t worked and wants to take what s yours .  but the thing is  we worked for everything. i came from brixton. ozzy came from not a very nice part of birmingham and everything we ve got we have worked our arses off for.   if i choose to make an investment for my kids in whatever way i choose to make it  that s my business and i worked for every god damn penny.  ozzy also lamented two years in which the family has been plagued by problems  including his critical injury in a quad bike accident  his wife s colon cancer  their childrens  drug problems and now the burglary.  on sunday night  the osbournes had been celebrating the birthday of singer sir elton john s partner david furnish. police described the intruder as well-built  about 5  10  tall and said he was wearing a ski-mask  a light-coloured jacket and trainers. they believe he may have injured himself when he jumped from the window. there is no description of his accomplice. police think the pair were driving a large vehicle  possibly a van  and are keen to hear from anyone who may have seen one leaving chalfont st peter at speed. police appealed for public help to find the perpetrators and stolen items on 0845 8 505 505 or 0800 555 111.,entertainment
159,uk firms  embracing e-commerce  uk firms are embracing internet trading opportunities as never before  e-commerce minister mike o brien says.  a government-commissioned study ranked the uk third in its world index of use of information and communication technology (ict). the report suggests 69% of uk firms are now using broadband and that 30% of micro businesses are trading online. mr o brien said uk businesses were sprinting forward in ict use  but that there were more challenges ahead. the report  carried out independently by consultants booz allen hamilton and hi europe  placed the uk third behind sweden and ireland for business use of ict.  it showed british business brought greater maturity to their ict use  by using broadband in increased numbers  bringing ict into their business plans and using new technologies such as voice activated programmes and desktop video conferences. mr o brien said:  the increase in the proportion of business connected by broadband shows that uk companies are embracing the opportunities that ict can bring.  it is particularly encouraging to see that small businesses are beginning to narrow the digital divide that appeared to have opened up in recent years.  the government would play its part in  cultivating an environment where information and communication technologies can flourish   mr o brien said. the  clear message  the report sends is that effective use of ict can bring real improvements in business performance for all business.   however  we are not at the finishing line yet and many challenges remain if the uk is to reach its aim of becoming a world-leading e-economy   he added. the international benchmarking study was based on 8 000 telephone interviews with businesses  of which more than 2 700 were uk businesses. it is the eighth in a series of examining the adoption and deployment of ict in the world s most industrialised nations.,politics
7,blair prepares to name poll date tony blair is likely to name 5 may as election day when parliament returns from its easter break  the bbc s political editor has learned.  andrew marr says mr blair will ask the queen on 4 or 5 april to dissolve parliament at the end of that week. mr blair has so far resisted calls for him to name the day but all parties have stepped up campaigning recently. downing street would not be drawn on the claim  saying election timing was a matter for the prime minister.  a number 10 spokeswoman would only say:  he will announce an election when he wants to announce an election.  the move will signal a frantic week at westminster as the government is likely to try to get key legislation through parliament. the government needs its finance bill  covering the budget plans  to be passed before the commons closes for business at the end of the session on 7 april.  but it will also seek to push through its serious and organised crime bill and id cards bill. mr marr said on wednesday s today programme:  there s almost nobody at a senior level inside the government or in parliament itself who doesn t expect the election to be called on 4 or 5 april.  as soon as the commons is back after the short easter recess  tony blair whips up to the palace  asks the queen to dissolve parliament ... and we re going.  the labour government officially has until june 2006 to hold general election  but in recent years governments have favoured four-year terms.,politics
1089,germany calls for eu reform german chancellor gerhard schroeder has called for radical reform of the eu s stability pact to grant countries more flexibility over their budget deficits.  mr schroeder said existing fiscal rules should be loosened to allow countries to run deficits above the current 3% limit if they met certain criteria. writing in the financial times  mr schroeder also said heads of government should have a greater say in reforms. changes to the pact are due to be agreed at an economic summit in march.  the current eu rules limit the size of a eurozone country s deficit to 3% of gdp. countries which exceed the threshold are liable to heavy fines by the european commission  although several countries  including germany  have breached the rules consistently since 2002 without facing punishment. the european commission acknowledged last month that it would not impose sanctions on countries who break the rules.  mr schroeder - a staunch supporter of the pact when it was set up in the 1990s - said exemptions were now needed to take into account the cost of domestic reform programmes and changing economic conditions.  the stability pact will work better if intervention by european institutions in the budgetary sovereignty of national parliaments is only permitted under very limited conditions   he wrote.  only if their competences are respected will the member states be willing to align their policies more consistently with the economic goals of the eu.   deficits should be allowed to rise above 3%  mr schroeder argued  if countries meet several  mandatory criteria . these include governments which are adopting costly structural reforms  countries which are suffering economic stagnation and nations which are shouldering  special economic burdens . the proposed changes would make it harder for the european commission to launch infringement action against any state which breaches the pact s rules. mr schroeder s intervention comes ahead of a meeting of the 12 eurozone finance ministers on monday to discuss the pact. the issue will also be discussed at tuesday s ecofin meeting of the finance ministers of all 25 eu members. mr schroeder also called for heads of government to play a larger role in shaping reforms to the pact. a number of eu finance ministers are believed to favour only limited changes to the eurozone s rules.,business
274,us critics laud comedy sideways road trip comedy sideways has had more praise heaped on it by two us critics  associations  adding to honours it has already picked up.  the chicago film critics association (cfca) named it winner in five categories including best film and best actor for paul giamatti. but the director award went to clint eastwood for million dollar baby. the southeastern film critics also awarded sideways its best film of the year accolade. director alexander payne was named best director  and he also won best screenplay shared with jim taylor. the cfca awarded thomas haden church the best supporting actor prize and virginia madsen the best supporting actress award for their roles in the film.  sideways has already been voted best film by critics associations in new york and los angeles and has been nominated for a golden globe. british actress imelda staunton won the cfca best actress for the gritty abortion drama vera drake  adding to a growing list of awards she has won for her performance in the mike leigh film. scrubs star zach braff was named best new director for his debut garden state. michael moore s controversial documentary fahrenheit 9/11 won the best documentary  while a very long engagement won best foreign film. the chicago critics have yet to name a date for when their awards ceremony will be held.,entertainment
1228,galloway plea for hostage release ex-labour mp george galloway has appealed for the release of aid worker margaret hassan  kidnapped in iraq.  mrs hassan  59  who led care international operations in iraq  was abducted in baghdad on 19 october. mr galloway was expelled from the labour party because of his staunch opposition to the war on iraq. he denied an earlier report that he planned to make a direct appeal to the kidnappers via the al-jazeera arabic television channel.  speaking in london on saturday at the first annual delegate conference of his newly-founded party  the respect coalition  he said:  i have deliberately not involved myself before in any of these situations.  but this woman has been a prominent opponent of both the war and the preceding years of sanctions.  i am prepared to do anything i can to help save her life.  a spokesman later said mr galloway had friends in common with ms hassan  who he described as a prominent anti-war activist  and that he was  willing to do anything - go to iraq or be an intermediary or anything that s necessary . since her abduction  several videos of mrs hassan have been broadcast by al-jazeera. the latest footage showed mrs hassan asking for british troops to be pulled out of iraq. she also urged care international  the aid agency she works for  to close its office in baghdad  and appealed for iraqi women prisoners to be freed. care has since closed down all its operations in iraq.,politics
896,jp morgan admits us slavery links thousands of slaves were accepted as collateral for loans by two banks that later became part of jp morgan chase.  the admission is part of an apology sent to jp morgan staff after the bank researched its links to slavery in order to meet legislation in chicago. citizens bank and canal bank are the two lenders that were identified. they are now closed  but were linked to bank one  which jp morgan bought last year. about 13 000 slaves were used as loan collateral between 1831 and 1865.  because of defaults by plantation owners  citizens and canal ended up owning about 1 250 slaves.  we all know slavery existed in our country  but it is quite different to see how our history and the institution of slavery were intertwined   jp morgan chief executive william harrison and chief operating officer james dimon said in the letter.  slavery was tragically ingrained in american society  but that is no excuse.   we apologise to the african-american community  particularly those who are descendants of slaves  and to the rest of the american public for the role that citizens bank and canal bank played.   the slavery era was a tragic time in us history and in our company s history.  jp morgan said that it was setting up a $5m scholarship programme for students living in louisiana  the state where the events took place. the bank said that it is a  very different company than the citizens and canal banks of the 1800s .,business
120,chelsea sack mutu chelsea have sacked adrian mutu after he failed a drugs test.  the 25-year-old tested positive for a banned substance - which he later denied was cocaine - in october. chelsea have decided to write off a possible transfer fee for mutu  a £15.8m signing from parma last season  who may face a two-year suspension. a statement from chelsea explaining the decision read: we want to make clear that chelsea has a zero tolerance policy towards drugs.  mutu scored six goals in his first five games after arriving at stamford bridge but his form went into decline and he was frozen out by coach jose mourinho. chelsea s statement added:  this applies to both performance-enhancing drugs or so-called  recreational  drugs. they have no place at our club or in sport.  in coming to a decision on this case  chelsea believed the club s social responsibility to its fans  players  employees and other stakeholders in football regarding drugs was more important than the major financial considerations to the company.  any player who takes drugs breaches his contract with the club as well as football association rules.  the club totally supports the fa in strong action on all drugs cases.  fifa s disciplinary code stipulates that a first doping offence should be followed by a six-month ban. and the sport s world governing body has re-iterated their stance over mutu s failed drugs test  maintaining it is a matter for the domestic sporting authorities.  fifa is not in a position to make any comment on the matter until the english fa have informed us of their disciplinary decision and the relevant information associated with it   said a fifa spokesman. chelsea s move won backing from drug-testing expert michelle verroken. verroken  a former director of drug-free sport for uk sport  insists the blues were right to sack mutu and have enhanced their reputation by doing so.  chelsea are saying quite clearly to the rest of their players and their fans that this is a situation they are not prepared to tolerate.  it was a very difficult decision for them and an expensive decision for them but the terms of his contract were breached and it was the only decision they could make.  it is a very clear stance by chelsea and it has given a strong boost to the reputation of the club.  it emerged that mutu had failed a drugs test on october 18 and  although it was initially reported that the banned substance in question was cocaine. the romanian international later suggested it was a substance designed to enhance sexual performance. the football association has yet to act on mutu s failed drugs test and refuses to discuss his case.,sport
1920,iraqis win death test case probe the family of an iraqi civilian allegedly killed by uk troops have won a challenge against the government s refusal to order a full inquiry.  the high court ruled on tuesday that baha mousa s death in british custody in iraq fell within the european convention on human rights. and the judges paved the way for an independent inquiry by saying previous investigations were inadequate. but judicial reviews into five other deaths in southern iraq were ruled out. their families will be appealing against the judgement.  the families  solicitor phil shiner described it as  a historic day for human rights and the rule of law in the uk . father-of-two mr mousa  28  a hotel receptionist  was arrested with eight men seized at a hotel in basra in september 2003. he was allegedly beaten to death while in the custody of the queen s lancashire regiment. the iraqi families  lawyer argued that failing to adequately investigate the death breached the european convention on human rights.  ministry of defence lawyers argued the uk-controlled area of southern iraq was outside european jurisdiction. but lord justice rix and mr justice forbes ruled that uk jurisdiction could extend to a uk-run prison  but did not apply  to the total territory of another state . they said as mr mousa was in custody when he died  his case came within the uk s jurisdiction. the other five iraqis did not die in custody  so their cases had to fail  they said.  and it was difficult to say that the investigation which had already occurred  has been timely  open or effective   the judges said. after the ruling carla ferstman  legal director of the human rights organisation redress  said:  it is not enough for the military to investigate behind closed doors.  there must be an effective public investigation by an independent official body. only such an investigation could reveal what really happened and who might be responsible.  other allegations involving british soldiers included the shooting of an iraqi police commissioner and the shooting of four iraqi civilians in may 2003. both sides were granted permission to appeal.  prime minister tony blair s official spokesman said:  obviously we will need to study this detailed judgment. i would point out  however  that a separate criminal case is currently being considered by the army prosecuting authority.  i can t say anything further for obvious reasons. the mod are considering whether to appeal.  but former british commander colonel bob stewart said :  anyone at the top [of the military] will be saddened by the verdict that has taken place but will say:  if there s a case to answer  let s have it out. because we don t want people thinking that british soldiers beat up civilians and get away with it    he said.  the ministry of defence does everything in its power to try to prove we act ethically and properly under the rules of war.,politics
1042,aviator  creator  in oscars snub the man who said he got oscar-nominated movie the aviator off the ground and signed up leonardo dicaprio has been shut out of the academy awards race.  charles evans jr battled over his role with the people who eventually made the film  and won a producer s credit. but he is not on the list of producers who can win a best film oscar due to a limit on the number of nominees. the oscars organisers have picked two of the aviator s four producers to be nominated for best film.  up to three producers can be named per film but the studios behind the aviator and million dollar baby failed to trim their credits - so the academy of motion pictures arts and sciences (ampas) has done it for them. the aviator s nominated producers are michael mann and graham king - with mr evans and sandy climan  mr mann s former deputy  left off. mr evans sued mr mann in 2001  claiming he came up with the idea  spent years developing it and persuaded dicaprio to play hughes - but said he was later excluded from the project. the two sides settled out of court in a deal that has remained secret apart from the fact mr evans  name has appeared as a producer when the film s credits roll. at the golden globes  mr evans - who was named among the winners when the film won best drama film - evaded a security guard to have his photo taken with dicaprio  director martin scorsese  mr mann and mr king.  ampas decided to limit the number of producers who could be nominated after shakespeare in love s victory in 1999 saw five producers collect awards. the eligible names for the aviator and million dollar baby were decided by ampas  producers branch executive committee on wednesday. the decision also saw clint eastwood get his third personal nomination for million dollar baby. he is now named in the best film category as well as being nominated for best director and best lead actor. the academy awards ceremony will be held in hollywood on 27 february. chinese actress ziyi zhang  star of crouching tiger  hidden dragon  hero and house of flying daggers  is the latest name to be added to the list of presenters on the night.,entertainment
788,lse  sets date for takeover deal  the london stock exchange (lse) is planning to announce a preferred takeover by the end of the month  newspaper reports claim.  the sunday telegraph said the lse s plan was further evidence it wants to retain tight control over its destiny. both deutsche boerse and rival euronext held talks with the london market last week over a possible offer. a £1.3bn offer from deutsche boerse has already been rejected  while euronext has said it will make an all cash bid. speculation suggests that paris-based euronext has the facilities in place to make a bid of £1.4bn  while its german rival may up its bid to the £1.5bn mark. neither has yet tabled a formal bid  but the lse is expected to hold further talks with the two parties later this week. however  the sunday telegraph report added that there are signs that deutsche boerse chief executive werner seifert is becoming increasingly impatient with the lse s managed bid process.  despite insisting he wants to agree a recommended deal with the lse s board  the newspaper suggested he may pull out of the process and put an offer directly to shareholders instead. the newspaper also claimed mr seifert was becoming  increasingly frustrated  with the pace of negotiations since deutsche boerse s £1.3bn offer was rejected in mid-december  in particular the lse s decision to suspend talks over the christmas period. meanwhile  the german exchange s offer has come under fire recently. unions for deutsche boerse staff in frankfurt have reportedly expressed fears that up to 300 jobs would be moved to london if the takeover is successful. others claim it will weaken the city s status as europe s financial centre  while german politicians are also said to be angry over the market operator s promise to move its headquarters to london if a bid is successful. a further stumbling block is deutsche boerse s control over its clearstream unit  the clearing house that processes securities transactions. lse shareholders fear it would create a monopoly situation  weakening the position of shareholders when negotiating lower transaction fees for share dealings. lse and euronext do not have control over their clearing and settlement operations  a situation which critics say is more transparent and competitive.,business
1178,labour mps  fears over squabbling if there is one thing certain to stiffen the spines of labour mps it is the prospect of losing their seats at a general election.  and it was largely that fear that led to tony blair and gordon brown being read the riot act during a meeting of the parliamentary labour party. the views expressed by both backbenchers and labour peers over the claimed squabbling between the two men starkly demonstrated the widely-held view within the labour party that the two most powerful figures in the government are jeopardising the next election. as one hugely-disgruntled backbencher said before the meeting:  it is time they realised it s not just my seat they are threatening but if they go on like this they could put the election in doubt.  it is a sentiment that is now running throughout the labour benches with mps eager to underline the message to their leaders to stop the squabbling and get on with the job at hand.  as paul flynn said:  what has deeply upset the party is in this time of all times  when we wanted to come together  we wanted to lead on the global issues  to change politics for the next decade  the whole thing was wrecked by a piece of childishness by the two main people in the party  two people we greatly respect.   stephen pound echoed the message  saying:  we know that the one thing that could entirely jeopardise what we are trying to achieve  not for the labour party but for this country  is the appearance of division. we remember the 1980s . they backed the suggestion that unless the squabbling stopped  the people briefing on behalf of the two men would be  named and shamed . the dressing down appears to have done the trick  with mr brown joining his alleged rival alan milburn - who the prime minister put in charge of election planning in mr brown s stead - and deputy prime minister john prescott at an election poster launch. but the effect of all this is to have achieved two things. firstly  nobody is attempting to suggest any more that the stories of the rift between the chancellor and the prime minister are fictions created by the media and authors. even mr prescott admitted that  had he still been a backbencher  he would have been giving mr blair and mr brown the same message.  secondly it has also underlined the view that the election campaign has  to all intents and purposes  kicked off. but whether the telling off and the subsequent change in behaviour by the two men will do any good - or can even be sustained through the campaign - remains to be seen.  even as the mps were expressing their fears it emerged that  while mr brown is in africa for a week  the prime minister is to deliver a keynote speech on election themes for a third term. and he is expected to repeat his recent insistence that the next manifesto will be  new  labour through and through. similarly  some were pointing out that the chancellor  during the election poster launch  once again refused to deny the claim that he told the prime minister he could never trust anything he said. none the less  what some believe now is that the effect of the warnings from the backbenchers will actually be to silence the brown camp  effectively strengthening the prime minister s hand. for example  will those brownite briefers suggest their man is unhappy at the prime minister s timing or subject matter  as may have been the case in the past  what all seem agreed on  however  is that this sniping simply cannot be allowed to go on through the election campaign. mind you  we have heard similar pledges before.,politics
